"id","journal","créé","modif","url","titre","signataire","section","mention IA dans texte"
3212454,"Journal Métro",2026-04-15T16:48:04,2026-04-15T16:48:06,"https://journalmetro.com/culture/arts-et-spectacles/3212454/jerry-seinfeld-et-weird-al-yankovic-en-tete-d-affiche-au-just-for-laughs-2026/","Jerry Seinfeld et Weird Al Yankovic en tête d’affiche à Just For Laughs","Agent IA Journal Métro","Arts et spectacles","oui"
3212505,"Journal Métro",2026-04-16T09:40:53,2026-04-16T09:40:55,"https://journalmetro.com/inspiration/habitation-et-immobilier/3212505/le-prix-des-maisons-continue-daugmenter-tire-par-le-marche-de-luxe/","Le prix des maisons continue d’augmenter, tiré par le marché de luxe","Agent IA Journal Métro","Habitation et immobilier","oui"
3212518,"Journal Métro",2026-04-16T10:56:53,2026-04-16T10:56:57,"https://journalmetro.com/inspiration/habitation-et-immobilier/3212518/le-milebrook-entame-la-deuxieme-phase-de-ses-1000-logements/","Le Milebrook entame la deuxième phase de ses 1000 logements","Agent IA Journal Métro","Habitation et immobilier","oui"
3212589,"Journal Métro",2026-04-16T15:18:11,2026-04-16T15:18:15,"https://journalmetro.com/actualites/3212589/postes-canada-amorce-une-transformation-majeure-du-service-postal/","Postes Canada supprime la livraison du courrier à domicile","Agent IA Journal Métro","Actualités","oui"
3212550,"Journal Métro",2026-04-18T05:00:00,2026-04-16T15:20:28,"https://journalmetro.com/parlons-cash/3212550/les-19-quebecois-les-plus-riches-et-comment-ils-ont-fait-fortune/","Les 19 Québécois les plus riches et comment ils ont fait fortune","Stefani Balinsky - Collaboration spéciale","Parlons cash","non"
3212586,"Journal Métro",2026-04-16T15:41:19,2026-04-16T15:41:22,"https://journalmetro.com/local/ahuntsic-cartierville/3212586/ahuntsic-cartierville-initiatives-pour-l-environnement-et-le-logement/","Le couvent des Soeurs de la miséricorde deviendra une maison de retraite","Agent IA Journal Métro","Ahuntsic-Cartierville","oui"
3212556,"Journal Métro",2026-04-16T15:50:52,2026-04-16T15:50:54,"https://journalmetro.com/actualites/3212556/senneville-rend-hommage-au-policier-andre-lalonde/","Senneville rend hommage au policier André Lalonde","Agent IA Journal Métro","Actualités","oui"
3212548,"Journal Métro",2026-04-16T16:11:40,2026-04-16T16:11:43,"https://journalmetro.com/culture/3212548/la-collection-wings-un-tresor-patrimonial-au-c-ur-du-quartier-chinois-de-montrea/","La Collection Wings et le Quartier chinois mis en valeur au MEM","Agent IA Journal Métro","Culture","oui"
402604,"Métro Québec",2026-04-16T16:16:55,2026-04-16T16:16:57,"https://metroquebec.com/actualites/402604/le-prix-des-maisons-continue-daugmenter-tire-par-le-marche-de-luxe/","Le prix des maisons continue d’augmenter, tiré par le marché de luxe","La Rédaction","Actualités","oui"
402631,"Métro Québec",2026-04-16T16:30:19,2026-04-16T16:30:21,"https://metroquebec.com/actualites/402631/tramcite-perturbations-majeures-sur-le-boulevard-laurier/","TramCité : perturbations majeures sur le boulevard Laurier","Agent IA Métro Québec","Actualités","oui"
402610,"Métro Québec",2026-04-16T17:08:45,2026-04-16T17:08:47,"https://metroquebec.com/actualites/402610/quebec-renforce-sa-reglementation-sur-les-pesticides-pour-des-espaces-verts-dura/","C’est la fin des permis temporaires pour pesticides à Québec","Agent IA Métro Québec","Actualités","oui"
402622,"Métro Québec",2026-04-16T17:18:07,2026-04-16T17:18:09,"https://metroquebec.com/actualites/402622/la-ville-de-quebec-dynamise-ses-quartiers-avec-16-projets-estivaux/","150 000$ pour des activités estivales à Québec","Agent IA Métro Québec","Actualités","oui"
3212545,"Journal Métro",2026-04-17T07:15:50,2026-04-17T07:15:54,"https://journalmetro.com/culture/3212545/le-journal-d-aurelie-laflamme-fete-ses-20-ans-avec-une-edition-speciale/","Le Journal d’Aurélie Laflamme fête ses 20 ans avec une édition spéciale","Agent IA Journal Métro","Culture","oui"
402595,"Métro Québec",2026-04-17T13:13:53,2026-04-17T13:22:02,"https://metroquebec.com/actualites/402595/la-saison-avelo-est-commencee-a-quebec/","La saison àVélo est commencée à Québec","Sara Comadina","Actualités","non"
3212668,"Journal Métro",2026-04-17T18:31:37,2026-04-17T18:31:39,"https://journalmetro.com/actualites/montreal/3212668/inondations-montreal-se-prepare-au-pire/","Inondations: Montréal se prépare au pire","Olivier Robichaud","Montréal","non"
402687,"Métro Québec",2026-04-18T05:00:00,2026-04-18T00:11:29,"https://metroquebec.com/actualites/politique/402687/christine-frechette-et-son-affection-particuliere-pour-quebec/","Christine Fréchette et son «affection particulière» pour Québec","Sara Comadina","Politique","non"
3212672,"Journal Métro",2026-04-18T05:00:00,2026-04-18T07:29:39,"https://journalmetro.com/culture/3212672/lolympia-de-montreal-celebre-ses-100-ans/","L’Olympia de Montréal célèbre ses 100 ans","Marie-Josée R. Roy - Collaboration spéciale","Culture","oui"
3212695,"Journal Métro",2026-04-20T06:14:36,2026-04-20T06:14:40,"https://journalmetro.com/local/ouest-de-lile/3212695/montreal-en-alerte-face-a-la-crue-des-eaux-printanieres/","Crue des eaux: le chemin de l’Anse-à-l’Orme fermé","Agent IA Journal Métro","Ouest-de-l’Île","non"
3212701,"Journal Métro",2026-04-20T06:28:23,2026-04-20T06:28:25,"https://journalmetro.com/culture/3212701/tlmep-christine-frechette-et-la-falaise-de-verre/","TLMEP – Christine Fréchette et la falaise de verre","Marie-Josée R. Roy - Collaboration spéciale","Culture","non"
3212720,"Journal Métro",2026-04-20T12:00:00,2026-04-20T11:40:51,"https://journalmetro.com/culture/3212720/virginie-fortin-devoile-son-nouveau-spectacle-destin-fatal-mystere-total/","Virginie Fortin dévoile son nouveau spectacle «Destin Fatal Mystère Total»","Agent IA Journal Métro","Culture","oui"
3212730,"Journal Métro",2026-04-20T12:30:21,2026-04-20T12:30:26,"https://journalmetro.com/actualites/politique/3212730/le-parti-quebecois-s-engage-a-combattre-l-itinerance-au-quebec/","Le Parti québécois promet que l’itinérance sera une priorité","Agent IA Journal Métro","Politique","oui"
402756,"Métro Québec",2026-04-20T16:40:46,2026-04-20T16:40:48,"https://metroquebec.com/actualites/402756/le-maire-de-quebec-annule-des-engagements-internationaux-pour-raisons-de-sante/","Enjeux de santé: Bruno Marchand s’absente pour quelques jours","Agent IA Métro Québec","Actualités","oui"
402738,"Métro Québec",2026-04-20T16:56:58,2026-04-20T16:57:00,"https://metroquebec.com/actualites/402738/pluies-abondantes-a-quebec-la-situation-se-stabilise-mais-la-vigilance-reste-de/","Pluies abondantes à Québec : la situation se stabilise","Agent IA Métro Québec","Actualités","oui"
3212740,"Journal Métro",2026-04-20T18:33:53,2026-04-20T18:34:00,"https://journalmetro.com/actualites/montreal/3212740/fermeture-de-l-autoroute-520-ouest-perturbations-a-prevoir/","Fermeture de l’autoroute 520 Ouest en fin de semaine","Agent IA Journal Métro","Montréal","oui"
3212735,"Journal Métro",2026-04-20T18:45:12,2026-04-20T18:45:15,"https://journalmetro.com/culture/arts-et-spectacles/3212735/le-cirque-du-soleil-prolonge-echo-au-vieux-port-de-montreal/","Le Cirque du Soleil prolonge ECHO au Vieux-Port de Montréal","Agent IA Journal Métro","Arts et spectacles","oui"
3212787,"Journal Métro",2026-04-20T19:04:54,2026-04-20T19:04:57,"https://journalmetro.com/local/lile-bizard-sainte-genevieve/3212787/inondations-le-pont-de-lile-mercier-est-ferme/","Inondations – Le pont de l’île Mercier est fermé","Olivier Robichaud","L'Île-Bizard–Sainte-Geneviève","non"
3212757,"Journal Métro",2026-04-20T19:27:49,2026-04-20T19:27:52,"https://journalmetro.com/actualites/montreal/3212757/la-stm-devoile-la-refonte-du-reseau-de-bus-pour-le-18-mai/","STM – La refonte du réseau de bus sera déployée le 18 mai","Agent IA Journal Métro","Montréal","oui"
3212768,"Journal Métro",2026-04-20T17:22:42,2026-04-20T20:27:53,"https://journalmetro.com/local/saint-leonard/3212768/le-rev-sur-lacordaire-mis-sur-la-glace/","Le REV sur Lacordaire mis sur la glace","Olivier Robichaud","Saint-Léonard","non"
3212803,"Journal Métro",2026-04-20T22:40:33,2026-04-20T22:40:38,"https://journalmetro.com/actualites/national/3212803/quebec-et-fmsq-concluent-une-entente-pour-ameliorer-l-acces-aux-soins/","Québec conclut une entente avec les médecins spécialistes","Agent IA Journal Métro","National","oui"
3212799,"Journal Métro",2026-04-20T22:43:07,2026-04-20T22:43:10,"https://journalmetro.com/actualites/national/3212799/postes-canada-enregistre-une-perte-historique-de-1-57-milliard-de-dollars/","Postes Canada enregistre une perte historique de 1,57 G$","Agent IA Journal Métro","National","oui"
3212826,"Journal Métro",2026-04-21T17:00:00,2026-04-21T09:49:26,"https://journalmetro.com/parlons-cash/3212826/les-4-meilleures-cartes-de-credit-pour-rebatir-sa-cote-au-quebec/","Les 4 meilleures cartes de crédit pour rebâtir sa cote au Québec","Stefani Balinsky - Collaboration spéciale","Parlons cash","non"
402792,"Métro Québec",2026-04-21T15:47:35,2026-04-21T15:47:37,"https://metroquebec.com/actualites/402792/quebec-assouplit-les-regles-pour-les-cafes-terrasses-pendant-les-travaux-de-tram/","Travaux du tramway: les règles seront assouplies pour les cafés-terrasses","Agent IA Métro Québec","Actualités","oui"
402804,"Métro Québec",2026-04-21T16:01:51,2026-04-21T16:01:54,"https://metroquebec.com/actualites/402804/l-ecocentre-mobile-de-quebec-revient-pour-l-ete-2026/","L’Écocentre mobile de Québec revient pour l’été 2026","Agent IA Métro Québec","Actualités","oui"
3212844,"Journal Métro",2026-04-21T17:20:28,2026-04-21T17:21:12,"https://journalmetro.com/actualites/politique/3212844/propriete-et-cout-de-la-vie-les-priorites-du-gouvernement-frechette/","Propriété et coût de la vie, les priorités du gouvernement Fréchette","Olivier Robichaud","Politique","non"
3212903,"Journal Métro",2026-04-22T12:13:26,2026-04-22T12:13:29,"https://journalmetro.com/actualites/montreal/3212903/montreal-sattend-a-une-deuxieme-vague-dinondations/","Montréal s’attend à une deuxième vague d’inondations","Olivier Robichaud","Montréal","non"
3212911,"Journal Métro",2026-04-22T14:20:14,2026-04-22T14:20:17,"https://journalmetro.com/culture/3212911/juste-pour-rire-une-programmation-estivale-riche-en-humour-a-montreal-et-quebec/","Juste pour rire: retour des galas et des roasts à Montréal et Québec","Agent IA Journal Métro","Culture","oui"
3212934,"Journal Métro",2026-04-22T16:56:40,2026-04-22T16:56:42,"https://journalmetro.com/actualites/politique/3212934/la-cour-supreme-confirme-le-retrait-dune-circonscription-a-montreal/","La Cour suprême confirme le retrait d’une circonscription à Montréal","Olivier Robichaud","Politique","non"
3212914,"Journal Métro",2026-04-22T17:13:37,2026-04-22T17:13:41,"https://journalmetro.com/culture/3212914/les-rendez-vous-quebec-cinema-2026-une-celebration-du-cinema-quebecois/","Les Rendez-vous Québec Cinéma 2026 commencent aujourd’hui","Agent IA Journal Métro","Culture","oui"
3212952,"Journal Métro",2026-04-22T18:56:50,2026-04-22T18:56:53,"https://journalmetro.com/actualites/montreal/3212952/le-pont-de-lile-mercier-completement-ferme-evacuations-possibles/","Le pont de l’île Mercier complètement fermé, évacuations possibles","Olivier Robichaud","Montréal","non"
3212961,"Journal Métro",2026-04-22T19:47:49,2026-04-22T19:47:51,"https://journalmetro.com/actualites/politique/3212961/lest-de-montreal-au-menu-pour-christine-frechette-et-soraya-martinez-ferrada/","L’Est de Montréal au menu pour Christine Fréchette et Soraya Martinez Ferrada","Olivier Robichaud","Politique","non"
402846,"Métro Québec",2026-04-22T16:24:55,2026-04-23T00:31:17,"https://metroquebec.com/actualites/402846/menage-printanier-a-quebec-collecte-des-feuilles-et-herbicyclage/","C’est le début du ménage printanier à Québec","Agent IA Métro Québec","Actualités","oui"
402859,"Métro Québec",2026-04-22T16:07:43,2026-04-23T00:32:36,"https://metroquebec.com/actualites/402859/finalisation-des-ponts-d-etagement-de-l-a-73-a-quebec-prevue-pour-2026/","Les ponts d’étagement de l’A-73 seront finalisés en 2026","Agent IA Métro Québec","Actualités","oui"
402867,"Métro Québec",2026-04-22T15:55:49,2026-04-23T00:33:47,"https://metroquebec.com/actualites/402867/le-rtc-ajuste-ses-parcours-pour-l-ete-en-raison-des-travaux-tramcite/","RTC: de nouveaux ajustements de parcours dès juin","Agent IA Métro Québec","Actualités","oui"
3212987,"Journal Métro",2026-04-23T09:38:17,2026-04-23T09:39:39,"https://journalmetro.com/local/cote-des-neiges-notre-dame-de-grace/3212987/cdn-ndg-ajuste-son-projet-de-parcometres-sur-sherbrooke-ouest/","CDN-NDG ajuste son projet de parcomètres sur Sherbrooke Ouest","Agent IA Journal Métro","Côte-des-Neiges–Notre-Dame-de-Grâce","oui"
3212972,"Journal Métro",2026-04-23T11:42:27,2026-04-23T11:42:30,"https://journalmetro.com/actualites/montreal/3212972/metro-accuse-de-contourner-la-loi-anti-briseurs-de-greve/","L’épicier Metro accusé d’utiliser des briseurs de grève","Agent IA Journal Métro","Montréal","oui"
3213027,"Journal Métro",2026-04-23T12:44:58,2026-04-23T12:45:00,"https://journalmetro.com/actualites/politique/3213027/quebec-solidaire-propose-des-mesures-pour-contrer-la-surenchere-immobiliere/","Québec solidaire veut interdire les surenchères à l’aveugle","Agent IA Journal Métro","Politique","oui"
3213016,"Journal Métro",2026-04-23T15:17:20,2026-04-23T15:17:25,"https://journalmetro.com/actualites/montreal/3213016/montreal-revoque-les-permis-d-aim-pour-pollution-excessive/","Montréal révoque les permis d’AIM pour pollution excessive","Agent IA Journal Métro","Montréal","oui"
3213013,"Journal Métro",2026-04-23T15:33:20,2026-04-23T15:33:26,"https://journalmetro.com/local/ville-marie/3213013/un-programme-novateur-pour-la-securite-et-la-cohabitation-dans-le-vieux-montreal/","La SDC du Vieux-Montréal vise la cohabitation sociale","Agent IA Journal Métro","Ville-Marie","oui"
3213010,"Journal Métro",2026-04-23T15:54:46,2026-04-23T15:54:49,"https://journalmetro.com/actualites/national/3213010/demantelement-d-un-reseau-de-contrebande-de-tabac-au-canada/","Démantèlement d’un réseau de contrebande de tabac au Canada","Agent IA Journal Métro","National","oui"
402932,"Métro Québec",2026-04-23T18:18:18,2026-04-23T18:18:20,"https://metroquebec.com/actualites/402932/quebec-lance-son-grand-nettoyage-printanier-pour-des-rues-securisees/","4 600 km de rues seront nettoyés à Québec","Agent IA Métro Québec","Actualités","oui"
3213007,"Journal Métro",2026-04-23T20:36:47,2026-04-23T20:36:50,"https://journalmetro.com/actualites/national/3213007/billets-d-avion-attention-aux-prix-trop-beaux-pour-etre-vrais/","Billets d’avion: attention aux prix trop beaux pour être vrais","Agent IA Journal Métro","National","oui"
3213094,"Journal Métro",2026-04-23T21:23:30,2026-04-23T21:23:33,"https://journalmetro.com/actualites/politique/3213094/christine-frechette-debloque-plus-de-700-m-pour-lhopital-maisonneuve-rosemont/","Christine Fréchette débloque plus de 700 M$ pour l’Hôpital Maisonneuve-Rosemont","Olivier Robichaud","Politique","non"
3213161,"Journal Métro",2026-04-24T12:30:03,2026-04-24T12:31:36,"https://journalmetro.com/actualites/politique/3213161/christine-frechette-se-prepare-a-une-mission-a-washington/","Christine Fréchette se prépare à une mission à Washington","Olivier Robichaud","Politique","non"
3213156,"Journal Métro",2026-04-24T13:33:07,2026-04-24T13:33:11,"https://journalmetro.com/local/ville-marie/3213156/fermeture-partielle-de-l-avenue-viger-ouest-pour-travaux-majeurs/","Fermeture partielle de l’avenue Viger Ouest dès lundi soir","Agent IA Journal Métro","Ville-Marie","oui"
3213143,"Journal Métro",2026-04-24T13:58:28,2026-04-24T13:58:31,"https://journalmetro.com/local/3213143/pointe-claire-lance-un-service-innovant-de-pret-d-objets/","Prêt d’objets à la bibliothèque de Pointe-Claire","Agent IA Journal Métro","Local","oui"
3213114,"Journal Métro",2026-04-24T14:21:34,2026-04-24T14:21:39,"https://journalmetro.com/local/mercier-hochelaga-maisonneuve/3213114/alexandre-leduc-confirme-candidat-de-quebec-solidaire-pour-2026/","Alexandre Leduc se représentera pour Québec solidaire dans Hochelaga-Maisonneuve","Agent IA Journal Métro","Mercier-Hochelaga-Maisonneuve","oui"
